"seqnames","start","end","width","strand","Fold","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","orientation"
"chr7",2543224,2543899,676,"-",0.603832329925706,0.0409103869013805,"3' UTR",7,2537881,2544252,6372,2,"221927","ENST00000493232.5",1028,"ENSG00000106009","BRAT1","BRCA1 associated ATM activator 1","sense"
"chr17",44854284,44854977,694,"-",0.734551944874612,0.0409103869013805,"Promoter",17,44851257,44854662,3406,2,"9343","ENST00000589769.1",0,"ENSG00000108883","EFTUD2","elongation factor Tu GTP binding domain containing 2","sense"
"chr3",183099118,183099528,411,"-",0.763851114910361,0.0409954320683056,"Promoter",3,183015218,183099496,84279,2,"56922","ENST00000265594.9",0,"ENSG00000078070","MCCC1","methylcrotonyl-CoA carboxylase subunit 1","sense"
"chr22",50445155,50447427,2273,"-",0.617784065212791,0.0411355753503404,"Promoter",22,50444629,50447422,2794,2,"6305","ENST00000690197.1",0,"ENSG00000100241","SBF1","SET binding factor 1","sense"
"chr8",41667279,41673185,5907,"-",0.537215269457728,0.0413219373351912,"3' UTR",8,41655440,41665830,10391,2,"286","ENST00000518715.2",-7355,"ENSG00000029534","ANK1","ankyrin 1","sense"
"chr5",132822938,132826535,3598,"-",0.598912397045977,0.0415327565839936,"Promoter",5,132822320,132826310,3991,2,"134549","ENST00000319854.7",0,"ENSG00000164403","SHROOM1","shroom family member 1","sense"
"chr22",38219570,38221604,2035,"-",0.639339113556882,0.0416763723271886,"3' UTR",22,38220975,38222932,1958,2,"25829","ENST00000504337.1",3362,"ENSG00000198792","TMEM184B","transmembrane protein 184B","sense"
"chr19",49872585,49875070,2486,"-",0.706019039015526,0.0416978894821769,"Promoter",19,49873196,49873800,605,2,"84335","ENST00000599525.1",0,"ENSG00000204673","AKT1S1","AKT1 substrate 1","sense"
"chr17",74865646,74866996,1351,"-",0.628677915860615,0.0416978894821769,"3' UTR",17,74866137,74868473,2337,2,"2232","ENST00000581969.5",2827,"ENSG00000161513","FDXR","ferredoxin reductase","sense"
"chr4",40437843,40438637,795,"-",0.749814940045018,0.0416978894821769,"Exon (ENST00000381793.6/54502, exon 3 of 6)",4,40432703,40466645,33943,2,"54502","ENST00000515809.1",28802,"ENSG00000163694","RBM47","RNA binding motif protein 47","sense"
"chr11",61300854,61303124,2271,"-",0.74711339958259,0.0416978894821769,"Promoter",11,61299556,61302914,3359,2,"1642","ENST00000451943.6",0,"ENSG00000167986","DDB1","damage specific DNA binding protein 1","sense"
"chr22",38750889,38751476,588,"-",0.722082839203153,0.042156403537966,"Promoter",22,38749766,38751441,1676,2,"25777","ENST00000480307.1",0,"ENSG00000100242","SUN2","Sad1 and UNC84 domain containing 2","sense"
"chr1",202157740,202161963,4224,"-",0.549123447256644,0.042156403537966,"Promoter",1,202147012,202161581,14570,2,"5778","ENST00000309017.9",0,"ENSG00000143851","PTPN7","protein tyrosine phosphatase non-receptor type 7","sense"
"chr5",75510996,75511605,610,"-",0.76029144598851,0.0421669745368752,"Promoter",5,75356352,75511286,154935,2,"10087","ENST00000644912.1",0,"ENSG00000113163","CERT1","ceramide transporter 1","sense"
"chr21",36965759,36966239,481,"-",0.669928778278734,0.0422832262916415,"Intron (ENST00000674895.3/3141, intron 1 of 10)",21,36966461,36970942,4482,1,"122455337","ENST00000653177.1",-702,"ENSG00000224790","HLCS-AS1","HLCS antisense RNA 1","antisense"
"chr1",16986039,16987249,1211,"-",0.758585360378263,0.0423486508183188,"3' UTR",1,16985981,16990003,4023,2,"23400","ENST00000502418.1",3964,"ENSG00000159363","ATP13A2","ATPase cation transporting 13A2","sense"
"chr19",47070392,47072695,2304,"-",0.660738927905646,0.0425022766509724,"Exon (ENST00000253048.10/23211, exon 12 of 15)",19,47064192,47085355,21164,2,"23211","ENST00000601973.1",14963,"ENSG00000130749","ZC3H4","zinc finger CCCH-type containing 4","sense"
"chr7",139565597,139569756,4160,"-",0.566547400267986,0.042537424498648,"3' UTR",7,139539153,139544984,5832,1,"154790","ENST00000520413.1",30603,"ENSG00000236279","CLEC2L","C-type lectin domain family 2 member L","antisense"
"chr16",85656361,85656541,181,"-",0.759177287391871,0.042537424498648,"Exon (ENST00000405402.6/23199, exon 6 of 15)",16,85654432,85676204,21773,1,"23199","ENST00000412692.5",2109,"ENSG00000131149","GSE1","Gse1 coiled-coil protein","antisense"
"chr19",3636545,3637214,670,"-",0.754095832999929,0.0426524162521544,"3' UTR",19,3610647,3626815,16169,2,"58509","ENST00000585942.5",-10399,"ENSG00000105298","CACTIN","cactin, spliceosome C complex subunit","sense"
"chr7",16583919,16586546,2628,"-",0.604518803527074,0.0427207452717489,"Exon (ENST00000432006.1/ENST00000432006.1, exon 1 of 1)",7,16603816,16616295,12480,1,"105375169","ENST00000663260.1",-19897,NA,"LOC105375169","uncharacterized LOC105375169","antisense"
"chr16",689274,690332,1059,"-",0.707999899013095,0.0427371966444287,"Promoter",16,684633,690247,5615,2,"84219","ENST00000647644.1",0,"ENSG00000127580","WDR24","WD repeat domain 24","sense"
"chr19",13115325,13116354,1030,"-",0.692148382047276,0.0428037263555305,"Promoter",19,13110186,13116027,5842,2,"55621","ENST00000587633.1",0,"ENSG00000104907","TRMT1","tRNA methyltransferase 1","sense"
"chr9",133130752,133131755,1004,"-",0.756497124236932,0.0428434707104103,"Promoter",9,133098360,133131117,32758,2,"5900","ENST00000372062.8",0,"ENSG00000160271","RALGDS","ral guanine nucleotide dissociation stimulator","sense"
"chr5",179879326,179879784,459,"-",0.704346631818716,0.0429457154661658,"Promoter",5,179862373,179879703,17331,2,"23061","ENST00000522472.1",0,"ENSG00000197226","TBC1D9B","TBC1 domain family member 9B","sense"
"chrX",153951409,153952980,1572,"-",0.646151545240568,0.0429457154661658,"Exon (ENST00000444191.5/3054, exon 3 of 10)",23,153947557,153954121,6565,2,"3054","ENST00000444191.5",2712,"ENSG00000172534","HCFC1","host cell factor C1","sense"
"chr7",10493634,10494459,826,"-",0.731275189802832,0.0435427100714248,"Intron (ENST00000804835.1/79150, intron 1 of 1)",7,10523649,10561577,37929,2,"79150","ENST00000804847.1",67943,"ENSG00000283117","MGC4859","uncharacterized LOC79150","sense"
"chr4",1822172,1823745,1574,"-",0.68248413921242,0.0435918054495117,"Promoter",4,1819372,1822642,3271,2,"3954","ENST00000510940.1",0,"ENSG00000168924","LETM1","leucine zipper and EF-hand containing transmembrane protein 1","sense"
"chr17",28758637,28759407,771,"-",0.650968068576916,0.0436381428673459,"3' UTR",17,28759828,28767104,7277,2,"55731","ENST00000584059.1",8467,"ENSG00000173065","FAM222B","family with sequence similarity 222 member B","sense"
"chr9",123378840,123382537,3698,"-",0.584235694351847,0.0436424913274469,"3' UTR",9,123368779,123380324,11546,1,"286204","ENST00000460253.1",13758,"ENSG00000148204","CRB2","crumbs cell polarity complex component 2","antisense"
"chrX",154483455,154486606,3152,"-",0.513588699840296,0.0436424913274469,"Promoter",23,154485353,154486102,750,2,"8266","ENST00000477777.1",0,"ENSG00000102178","UBL4A","ubiquitin like 4A","sense"
"chr9",132264272,132264725,454,"-",0.652079628979231,0.0437759351568932,"Exon (ENST00000477049.1/23064, exon 5 of 5)",9,132261356,132275382,14027,2,"23064","ENST00000477049.1",11110,"ENSG00000107290","SETX","senataxin","sense"
"chr17",5583689,5584577,889,"-",0.621036653396409,0.0437759351568932,"Promoter",17,5499415,5583959,84545,2,"22861","ENST00000699705.1",0,"ENSG00000091592","NLRP1","NLR family pyrin domain containing 1","sense"
"chr1",223951588,223951953,366,"-",0.748695998476155,0.0439133549433279,"Exon (ENST00000785474.1/441124, exon 2 of 2)",1,223951388,223952778,1391,2,"441124","ENST00000785474.1",1190,NA,"GTF2IP20","general transcription factor IIi pseudogene 20","sense"
"chr12",124863188,124863846,659,"-",0.75447079319829,0.044044786008469,"Promoter",12,124777633,124863846,86214,2,"949","ENST00000415380.6",0,"ENSG00000073060","SCARB1","scavenger receptor class B member 1","sense"
"chr8",143614367,143617276,2910,"-",0.706543929249567,0.044044786008469,"Promoter",8,143612618,143614385,1768,2,"7264","ENST00000528920.5",0,"ENSG00000104522","GFUS","GDP-L-fucose synthase","sense"
"chr19",58480343,58480945,603,"-",0.752926557799717,0.0443623926084723,"3' UTR",19,58476450,58481230,4781,1,"55663","ENST00000391694.4",4495,"ENSG00000083838","ZNF446","zinc finger protein 446","antisense"
"chr7",100817208,100817353,146,"-",0.743174498759242,0.0444534352111797,"3' UTR",7,100806418,100814088,7671,2,"2050","ENST00000478459.5",-3265,"ENSG00000196411","EPHB4","EPH receptor B4","sense"
"chr11",64115589,64118786,3198,"-",0.710414355075915,0.0444931261107101,"5' UTR",11,64118272,64119210,939,2,"28992","ENST00000543817.1",3621,"ENSG00000133315","MACROD1","mono-ADP ribosylhydrolase 1","sense"
"chr11",62600215,62603282,3068,"-",0.660790673966008,0.0445580301174544,"Promoter",11,62593214,62601865,8652,2,"9219","ENST00000278823.7",0,"ENSG00000149480","MTA2","metastasis associated 1 family member 2","sense"
"chr16",46973479,46973674,196,"-",0.751012251698927,0.0448245836599788,"Promoter",16,46955362,46973674,18313,2,"10294","ENST00000317089.10",0,"ENSG00000069345","DNAJA2","DnaJ heat shock protein family (Hsp40) member A2","sense"
"chr17",62046708,62047027,320,"-",0.639775284817605,0.044860492197229,"Intron (ENST00000397786.7/9969, intron 3 of 29)",17,62029298,62033825,4528,2,"9969","ENST00000578132.1",-13202,"ENSG00000108510","MED13","mediator complex subunit 13","sense"
"chr12",120100740,120102723,1984,"-",0.710802938898454,0.0449439382655592,"Intron (ENST00000229340.10/11021, intron 3 of 5)",12,120097266,120099462,2197,2,"11021","ENST00000543364.1",-3261,"ENSG00000111737","RAB35","RAB35, member RAS oncogene family","sense"
"chr11",2698599,2699984,1386,"-",0.727334930394801,0.0450326764574367,"Exon (ENST00000710656.1/ENST00000710656.1, exon 1 of 4)",11,2608328,2699994,91667,2,"10984","ENST00000597346.1",1395,"ENSG00000269821","KCNQ1OT1","KCNQ1 opposite strand/antisense transcript 1","sense"
"chr7",98217190,98217991,802,"-",0.750490912663859,0.0453271515950463,"Promoter",7,98216760,98217838,1079,2,"25851","ENST00000485716.1",0,"ENSG00000205356","TECPR1","tectonin beta-propeller repeat containing 1","sense"
"chr8",144400922,144401565,644,"-",0.69077358043118,0.0454615976084381,"Promoter",8,144399800,144400986,1187,2,"29894","ENST00000532560.5",0,"ENSG00000071894","CPSF1","cleavage and polyadenylation specific factor 1","sense"
"chr6",31534090,31535493,1404,"-",0.458805810605558,0.0454922006643349,"Promoter",6,31530219,31535475,5257,2,"100532737","ENST00000484566.5",0,"ENSG00000254870","ATP6V1G2-DDX39B","ATP6V1G2-DDX39B readthrough (NMD candidate)","sense"
"chr20",32576149,32577911,1763,"-",0.708094975160477,0.0454966614872665,"Intron (ENST00000621426.7/140688, intron 1 of 10)",20,32581961,32594576,12616,1,"149950","ENST00000716766.2",-5812,"ENSG00000204393","NOL4L-DT","NOL4L divergent transcript","antisense"
"chr19",46732864,46733203,340,"-",0.729148281445986,0.0456464383167619,"3' UTR",19,46727907,46733449,5543,2,"29888","ENST00000594847.6",585,"ENSG00000090372","STRN4","striatin 4","sense"
"chr16",15140675,15141790,1116,"-",0.728132043775605,0.0456464383167619,"Intron (ENST00000850605.1/23042, intron 16 of 16)",16,15134075,15134145,71,2,"102465985","ENST00000636908.1",-7645,"ENSG00000283346","MIR6511B2","microRNA 6511b-2","sense"
"chr17",41527303,41528322,1020,"-",0.598255988160819,0.0456464383167619,"Promoter",17,41523617,41528308,4692,2,"3880","ENST00000361566.7",0,"ENSG00000171345","KRT19","keratin 19","sense"
"chr7",1895036,1896361,1326,"-",0.725855583883197,0.0456787553937169,"Intron (ENST00000402746.5/8379, intron 16 of 16)",7,1815793,1872756,56964,2,"8379","ENST00000481633.1",-23605,"ENSG00000002822","MAD1L1","mitotic arrest deficient 1 like 1","sense"
"chr12",54294775,54295247,473,"-",0.636750423824715,0.0458938684607699,"Exon (ENST00000312156.8/4778, exon 2 of 3)",12,54292173,54295758,3586,2,"4778","ENST00000540264.2",983,"ENSG00000123405","NFE2","nuclear factor, erythroid 2","sense"
"chr17",82035884,82037612,1729,"-",0.620091876151889,0.0459141849603395,"Promoter",17,82035136,82036995,1860,2,"51181","ENST00000577532.5",0,"ENSG00000169738","DCXR","dicarbonyl and L-xylulose reductase","sense"
"chr22",49516984,49518749,1766,"-",0.640345727029551,0.0459141849603395,"Intron (ENST00000752547.1/ENST00000752547.1, intron 2 of 2)",22,49543393,49543466,74,2,"100500882","ENST00000581025.1",26482,"ENSG00000264139","MIR3667","microRNA 3667","sense"
"chr19",55114440,55115091,652,"-",0.740013461406221,0.0461466354884416,"Exon (ENST00000586992.1/ENST00000586992.1, exon 1 of 1)",19,55091361,55113618,22258,2,"54776","ENST00000435544.6",-1473,"ENSG00000125503","PPP1R12C","protein phosphatase 1 regulatory subunit 12C","sense"
"chr19",52671479,52673364,1886,"-",0.553314025893725,0.0461529286138347,"Intron (ENST00000601257.5/55769, intron 2 of 6)",19,52594060,52660843,66784,2,"55769","ENST00000600714.6",-12521,"ENSG00000167766","ZNF83","zinc finger protein 83","sense"
"chr1",39574108,39576791,2684,"-",0.58457221988376,0.0461921509993126,"Promoter",1,39560709,39575686,14978,2,"8761","ENST00000677006.1",0,"ENSG00000090621","PABPC4","poly(A) binding protein cytoplasmic 4","sense"
"chr5",177494624,177497149,2526,"-",0.701134771750684,0.0461921509993126,"Promoter",5,177491025,177496831,5807,2,"9260","ENST00000506161.5",0,"ENSG00000196923","PDLIM7","PDZ and LIM domain 7","sense"
"chr1",11054615,11055190,576,"-",0.630013212438768,0.0462284996825595,"3' UTR",1,11054584,11055204,621,2,"6723","ENST00000475189.1",589,"ENSG00000116649","SRM","spermidine synthase","sense"
"chr16",729028,732184,3157,"-",0.609245480244049,0.0463185875214175,"3' UTR",16,728572,729313,742,1,"84264","ENST00000569385.1",3612,"ENSG00000103253","HAGHL","hydroxyacylglutathione hydrolase like","antisense"
"chr7",92833017,92834315,1299,"-",0.660784227393974,0.0463816354981924,"Promoter",7,92604921,92833917,228997,2,"1021","ENST00000265734.8",0,"ENSG00000105810","CDK6","cyclin dependent kinase 6","sense"
"chr8",129428419,129429248,830,"-",0.656336910675505,0.0465065028976464,"Intron (ENST00000827341.1/ENST00000827341.1, intron 1 of 3)",8,129351693,129388264,36572,2,"137196","ENST00000674599.1",-40984,"ENSG00000229140","CCDC26","CCDC26 long non-coding RNA","sense"
"chr19",621064,621825,762,"-",0.74006409790582,0.0467136466809897,"Exon (ENST00000588649.7/5442, exon 10 of 21)",19,617646,619226,1581,2,"5442","ENST00000589961.2",-2599,"ENSG00000099821","POLRMT","RNA polymerase mitochondrial","sense"
"chr3",38125381,38127088,1708,"-",0.638271607685918,0.0467868544802871,"Promoter",3,38122910,38126342,3433,2,"30","ENST00000469600.1",0,"ENSG00000060971","ACAA1","acetyl-CoA acyltransferase 1","sense"
"chr19",11505971,11506419,449,"-",0.675955824080785,0.0468227095279166,"3' UTR",19,11483429,11505839,22411,2,"115950","ENST00000293771.10",-580,"ENSG00000161914","ZNF653","zinc finger protein 653","sense"
"chr7",1023194,1026830,3637,"-",0.60818979599191,0.0468831859048931,"Exon (ENST00000465681.1/84310, exon 2 of 2)",7,1022933,1023026,94,2,"442907","ENST00000362153.3",-3804,"ENSG00000199023","MIR339","microRNA 339","sense"
"chr9",133097928,133107302,9375,"-",0.561276496818566,0.0468831859048931,"Promoter",9,133098221,133101914,3694,2,"5900","ENST00000498797.1",0,"ENSG00000160271","RALGDS","ral guanine nucleotide dissociation stimulator","sense"
"chr17",8204849,8205018,170,"-",0.614085189953527,0.0469174437330478,"3' UTR",17,8204961,8206698,1738,2,"9212","ENST00000578753.1",1849,"ENSG00000178999","AURKB","aurora kinase B","sense"
"chr20",32451037,32457409,6373,"-",0.58259243396505,0.0469178192799727,"3' UTR",20,32432359,32434636,2278,1,"171023","ENST00000644168.1",25050,"ENSG00000171456","ASXL1","ASXL transcriptional regulator 1","antisense"
"chr7",1471972,1473218,1247,"-",0.742334486753982,0.0469563627168713,"Promoter",7,1470478,1473125,2648,2,"26173","ENST00000493446.1",0,"ENSG00000164880","INTS1","integrator complex subunit 1","sense"
"chr17",81822444,81823503,1060,"-",0.595162081431601,0.0470176272542362,"3' UTR",17,81822805,81823820,1016,2,"348262","ENST00000575090.1",1376,"ENSG00000225663","MCRIP1","MAPK regulated corepressor interacting protein 1","sense"
"chr2",27377140,27379063,1924,"-",0.684564095414808,0.0472163915479261,"Promoter",2,27377724,27378993,1270,2,"130557","ENST00000491924.1",0,"ENSG00000163795","ZNF513","zinc finger protein 513","sense"
"chr17",29574610,29575639,1030,"-",0.729508467919509,0.0472163915479261,"3' UTR",17,29574986,29576131,1146,2,"28964","ENST00000578266.1",1521,"ENSG00000108262","GIT1","GIT ArfGAP 1","sense"
"chr22",36325345,36326786,1442,"-",0.742235160052039,0.0472163915479261,"3' UTR",22,36320274,36328952,8679,2,"4627","ENST00000463027.1",3607,"ENSG00000100345","MYH9","myosin heavy chain 9","sense"
"chr10",27154171,27154718,548,"-",0.562668108875624,0.0472201341306026,"Promoter",10,27110088,27154420,44333,2,"10730","ENST00000427324.6",0,"ENSG00000136758","YME1L1","YME1 like 1 ATPase","sense"
"chr12",116276912,116277186,275,"-",0.738909413061727,0.0472201341306026,"Promoter",12,115959261,116277174,317914,2,"23389","ENST00000650226.1",0,"ENSG00000123066","MED13L","mediator complex subunit 13L","sense"
"chr20",64073448,64075340,1893,"-",0.726152037770396,0.0472201341306026,"3' UTR",20,64076955,64077010,56,2,"102466741","ENST00000621638.1",3562,"ENSG00000274034","MIR6813","microRNA 6813","sense"
"chr19",40231571,40237099,5529,"-",0.533201247589643,0.0472293808774434,"Promoter",19,40233668,40236031,2364,2,"208","ENST00000489375.5",0,"ENSG00000105221","AKT2","AKT serine/threonine kinase 2","sense"
"chr2",200863488,200864530,1043,"-",0.721282199477858,0.0474184837026854,"Promoter",2,200861090,200864252,3163,2,"1195","ENST00000481641.1",0,"ENSG00000013441","CLK1","CDC like kinase 1","sense"
"chr10",98429383,98431005,1623,"-",0.71471025395495,0.0475666040691386,"3' UTR",10,98431292,98431360,69,2,"100616482","ENST00000578185.1",1977,"ENSG00000264610","MIR4685","microRNA 4685","sense"
"chr8",142275013,142280658,5646,"-",0.645476909250994,0.0475968671357196,"Promoter",8,142271567,142279997,8431,2,"203062","ENST00000521825.1",0,"ENSG00000171045","TSNARE1","t-SNARE domain containing 1","sense"
"chr12",6597880,6598426,547,"-",0.636092639032228,0.0475969295963225,"Exon (ENST00000644480.2/1108, exon 11 of 55)",12,6570184,6599971,29788,2,"1108","ENST00000643815.1",2091,"ENSG00000111642","CHD4","chromodomain helicase DNA binding protein 4","sense"
