"seqnames","start","end","width","strand","Fold","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","orientation"
"chrX",151953254,151961054,7801,"-",-0.860781623486081,0.0390172167118013,"Promoter",23,151953125,151956470,3346,2,"2564","ENST00000483564.5",0,"ENSG00000102287","GABRE","gamma-aminobutyric acid type A receptor subunit epsilon","sense"
"chr8",144055585,144060479,4895,"-",-0.967140461424901,0.0390172167118013,"Promoter",8,144057321,144057380,60,2,"102465509","ENST00000613469.1",0,"ENSG00000277888","MIR6846","microRNA 6846","sense"
"chr17",51049464,51049834,371,"-",-0.908658117798342,0.0390172167118013,"Intron (ENST00000509833.1/ENST00000509833.1, intron 1 of 2)",17,51031443,51047471,16029,2,"9043","ENST00000502329.1",-2363,"ENSG00000008294","SPAG9","sperm associated antigen 9","sense"
"chr14",23125486,23127478,1993,"-",-1.03508380877219,0.0390172167118013,"3' UTR",14,23125297,23130143,4847,2,"23428","ENST00000397310.6",4657,"ENSG00000092068","SLC7A8","solute carrier family 7 member 8","sense"
"chr11",64902006,64902452,447,"-",-1.02392282831324,0.0390172167118013,"Promoter",11,64902387,64902455,69,2,"102466727","ENST00000617008.1",449,"ENSG00000274314","MIR6749","microRNA 6749","sense"
"chr11",66337343,66338134,792,"-",-0.97107928222052,0.0390172167118013,"3' UTR",11,66332223,66336840,4618,2,"9610","ENST00000530056.1",-1294,"ENSG00000174791","RIN1","Ras and Rab interactor 1","sense"
"chr4",151014469,151014854,386,"-",-1.02882806488038,0.0390172167118013,"5' UTR",4,150264853,151015224,750372,2,"987","ENST00000651035.1",755,"ENSG00000198589","LRBA","LPS responsive beige-like anchor protein","sense"
"chr17",50133069,50136740,3672,"-",-0.904377336858033,0.0390172167118013,"3' UTR",17,50110040,50130160,20121,2,"201191","ENST00000330175.9",-6580,"ENSG00000167100","SAMD14","sterile alpha motif domain containing 14","sense"
"chr6",52264059,52264793,735,"-",-0.90850488313768,0.0393200564040191,"3' UTR",6,52264621,52273775,9155,2,"4172","ENST00000421471.1",9716,"ENSG00000112118","MCM3","minichromosome maintenance complex component 3","sense"
"chr7",43876105,43879148,3044,"-",-0.892157194442515,0.0395397000186539,"3' UTR",7,43878944,43881896,2953,2,"55665","ENST00000467410.1",5791,"ENSG00000106608","URGCP","upregulator of cell proliferation","sense"
"chr17",41763051,41763316,266,"-",-1.00523236877924,0.0395397000186539,"Promoter",17,41758172,41763077,4906,2,"3728","ENST00000585793.1",0,"ENSG00000173801","JUP","junction plakoglobin","sense"
"chr11",126262993,126268857,5865,"-",-0.899287784158103,0.0395397000186539,"Promoter",11,126263841,126264755,915,2,"6734","ENST00000532268.1",0,"ENSG00000182934","SRPRA","SRP receptor subunit alpha","sense"
"chr1",32364387,32366654,2268,"-",-0.88846227438612,0.0395397000186539,"3' UTR",1,32361729,32364278,2550,2,"100128071","ENST00000415596.1",-2376,"ENSG00000225828","FAM229A","family with sequence similarity 229 member A","sense"
"chr8",47893128,47893354,227,"-",-1.01623981012662,0.0395397000186539,"Exon (ENST00000314191.7/5591, exon 31 of 86)",8,47881081,47882977,1897,2,"5591","ENST00000697611.1",-10377,"ENSG00000253729","PRKDC","protein kinase, DNA-activated, catalytic subunit","sense"
"chr6",36967676,36969612,1937,"-",-0.91830680523192,0.0395397000186539,"3' UTR",6,36968760,36970916,2157,2,"23787","ENST00000471737.1",3240,"ENSG00000137409","MTCH1","mitochondrial carrier 1","sense"
"chr6",32112553,32116453,3901,"-",-0.810181960419422,0.039563629640907,"Promoter",6,32098176,32115334,17159,2,"7148","ENST00000442721.1",0,"ENSG00000168477","TNXB","tenascin XB","sense"
"chr17",29165892,29166919,1028,"-",-0.978093429891178,0.039563629640907,"Exon (ENST00000527372.7/399687, exon 2 of 42)",17,29121851,29165511,43661,2,"399687","ENST00000585573.6",-1408,"ENSG00000196535","MYO18A","myosin XVIIIA","sense"
"chr5",176527380,176529991,2612,"-",-0.917790480090473,0.039563629640907,"Promoter",5,176529078,176529808,731,2,"22838","ENST00000515051.1",0,"ENSG00000146083","RNF44","ring finger protein 44","sense"
"chr9",133097928,133107295,9368,"-",-0.883197519290691,0.0397074360235644,"Promoter",9,133098221,133101914,3694,2,"5900","ENST00000498797.1",0,"ENSG00000160271","RALGDS","ral guanine nucleotide dissociation stimulator","sense"
"chr3",17157205,17161233,4029,"-",-0.943643889726242,0.0397074360235644,"3' UTR",3,17042752,17056145,13394,2,"100874003","ENST00000832884.1",-105088,NA,"PLCL2-AS1","PLCL2 antisense RNA 1","sense"
"chr19",10316280,10317602,1323,"-",-0.959551683580718,0.0398175501411404,"3' UTR",19,10310045,10316015,5971,2,"112812","ENST00000393708.3",-1587,"ENSG00000267673","FDX2","ferredoxin 2","sense"
"chr12",23229096,23229543,448,"-",-0.854119158672632,0.0398175501411404,"Intron (ENST00000538297.1/ENST00000538297.1, intron 1 of 1)",12,23175648,23191587,15940,1,"107984516","ENST00000715992.1",53895,"ENSG00000256995","LINC02955","long intergenic non-protein coding RNA 2955","antisense"
"chr17",75909932,75910684,753,"-",-1.03145449371878,0.0398175501411404,"3' UTR",17,75898645,75909817,11173,2,"64978","ENST00000590947.5",-867,"ENSG00000204316","MRPL38","mitochondrial ribosomal protein L38","sense"
"chr15",34489161,34489881,721,"-",-0.956465618653771,0.0400241974181625,"Exon (ENST00000833003.1/ENST00000833003.1, exon 1 of 2)",15,34528290,34528371,82,2,"100422845","ENST00000408138.1",39210,"ENSG00000221065","MIR1233-2","microRNA 1233-2","sense"
"chr20",63702800,63707423,4624,"-",-0.928202381600312,0.0401423447228819,"Promoter",20,63699512,63706053,6542,2,"10139","ENST00000610774.1",0,"ENSG00000101246","ARFRP1","ARF related protein 1","sense"
"chr1",156248708,156250599,1892,"-",-0.911400624353571,0.0401423447228819,"3' UTR",1,156243321,156248117,4797,2,"79957","ENST00000335852.6",-2482,"ENSG00000160781","PAQR6","progestin and adipoQ receptor family member 6","sense"
"chr19",2037520,2041184,3665,"-",-0.980060756983067,0.0402900595461548,"3' UTR",19,2037465,2041842,4378,2,"2872","ENST00000589441.5",4322,"ENSG00000099875","MKNK2","MAPK interacting serine/threonine kinase 2","sense"
"chr7",100688506,100689731,1226,"-",-0.967130106937962,0.0402900595461548,"Promoter",7,100679507,100689448,9942,2,"64599","ENST00000275732.5",0,"ENSG00000146830","GIGYF1","GRB10 interacting GYF protein 1","sense"
"chr9",135933022,135933825,804,"-",-0.921067076114235,0.0404821085000189,"3' UTR",9,135933042,135945063,12022,2,"10422","ENST00000489050.5",12041,"ENSG00000130560","UBAC1","UBA domain containing 1","sense"
"chr3",13323332,13329417,6086,"-",-0.899884376241095,0.0404821085000189,"3' UTR",3,13316255,13320873,4619,2,"23225","ENST00000695489.1",-8544,"ENSG00000132182","NUP210","nucleoporin 210","sense"
"chr19",45828854,45829152,299,"-",-1.02965310066523,0.0409300827710006,"Exon (ENST00000245934.12/8189, exon 14 of 27)",19,45815410,45824161,8752,2,"8189","ENST00000598155.5",-4991,"ENSG00000125755","SYMPK","symplekin scaffold protein","sense"
"chr9",136455052,136455779,728,"-",-1.02696133969151,0.0410142087053562,"Exon (ENST00000313050.11/9919, exon 18 of 30)",9,136440120,136456127,16008,2,"9919","ENST00000689049.1",1075,"ENSG00000148396","SEC16A","SEC16 homolog A, endoplasmic reticulum export factor","sense"
"chr15",63612318,63612561,244,"-",-1.02655386568747,0.0410142087053562,"Exon (ENST00000443617.7/8925, exon 77 of 78)",15,63615781,63616732,952,2,"8925","ENST00000559996.1",4414,"ENSG00000103657","HERC1","HECT and RLD domain containing E3 ubiquitin protein ligase family member 1","sense"
"chr11",62610834,62611592,759,"-",-1.02777103911239,0.0411345611060643,"Promoter",11,62602220,62611007,8788,2,"256364","ENST00000531557.5",0,"ENSG00000149499","EML3","EMAP like 3","sense"
"chr17",75318266,75319130,865,"-",-0.91072101008176,0.0412011891382304,"3' UTR",17,75318076,75321753,3678,2,"2885","ENST00000581959.1",3487,"ENSG00000177885","GRB2","growth factor receptor bound protein 2","sense"
"chr3",47585609,47588309,2701,"-",-0.869208452019661,0.0412011891382304,"3' UTR",3,47562239,47580792,18554,2,"10675","ENST00000383738.6",-7517,"ENSG00000114646","CSPG5","chondroitin sulfate proteoglycan 5","sense"
"chr14",102081055,102082423,1369,"-",-0.874976896344531,0.0412479627955023,"3' UTR",14,102083442,102084234,793,2,"3320","ENST00000557089.1",3179,"ENSG00000080824","HSP90AA1","heat shock protein 90 alpha family class A member 1","sense"
"chr17",4544577,4545952,1376,"-",-1.01914965252705,0.0412479627955023,"Promoter",17,4539363,4544695,5333,2,"10514","ENST00000574547.5",0,"ENSG00000132382","MYBBP1A","MYB binding protein 1a","sense"
"chr1",956912,957601,690,"-",-0.96527628577007,0.0414008193079985,"Exon (ENST00000327044.7/26155, exon 3 of 19)",1,944205,958458,14254,2,"26155","ENST00000477976.5",1546,"ENSG00000188976","NOC2L","NOC2 like nucleolar associated transcriptional repressor","sense"
"chr12",49019076,49023243,4168,"-",-0.900216246854436,0.0415478205379048,"Promoter",12,49021722,49023097,1376,2,"8085","ENST00000682886.1",0,"ENSG00000167548","KMT2D","lysine methyltransferase 2D","sense"
"chr20",47224348,47224565,218,"-",-0.906227358267239,0.0417626023860314,"Exon (ENST00000311275.11/23613, exon 19 of 22)",20,47166967,47167058,92,1,"100500814","ENST00000584070.1",57598,"ENSG00000264901","MIR3616","microRNA 3616","antisense"
"chr17",81550286,81551189,904,"-",-1.00802383387803,0.0418336860573189,"5' UTR",17,81539891,81552353,12463,2,"80233","ENST00000327787.13",2067,"ENSG00000185504","FAAP100","FA core complex associated protein 100","sense"
"chr17",50381365,50383234,1870,"-",-0.88133066232691,0.0418336860573189,"3' UTR",17,50379759,50381457,1699,1,"146956","ENST00000507616.1",3475,"ENSG00000154920","EME1","essential meiotic structure-specific endonuclease 1","antisense"
"chr9",113407565,113408969,1405,"-",-0.869296624797784,0.0418336860573189,"3' UTR",9,113410054,113421151,11098,1,"257169","ENST00000490544.1",-2489,"ENSG00000157653","C9orf43","chromosome 9 open reading frame 43","antisense"
"chr21",46168300,46168663,364,"-",-0.975674539047587,0.0418427884863688,"5' UTR",21,46136779,46155579,18801,2,"10841","ENST00000397746.8",-13084,"ENSG00000160282","FTCD","formimidoyltransferase cyclodeaminase","sense"
"chr22",49616431,49622597,6167,"-",-0.898203844924397,0.042012789039096,"Exon (ENST00000752370.1/ENST00000752370.1, exon 1 of 2)",22,49619642,49624920,5279,2,"348645","ENST00000343999.1",8489,"ENSG00000188511","MIR3667HG","MIR3667 host gene","sense"
"chr17",62138711,62139795,1085,"-",-0.982554823574303,0.042070063597566,"Exon (ENST00000578759.1/ENST00000578759.1, exon 1 of 1)",17,61942605,62065278,122674,2,"9969","ENST00000397786.7",-74517,"ENSG00000108510","MED13","mediator complex subunit 13","sense"
"chr7",73593245,73593841,597,"-",-0.921488582442896,0.042070063597566,"3' UTR",7,73596174,73597362,1189,2,"51085","ENST00000467221.1",4117,"ENSG00000009950","MLXIPL","MLX interacting protein like","sense"
"chr5",157986592,157987379,788,"-",-0.996900406715884,0.042070063597566,"Exon (ENST00000519230.1/ENST00000519230.1, exon 1 of 1)",5,157785743,157859145,73403,2,"9685","ENST00000523094.5",-128234,"ENSG00000113282","CLINT1","clathrin interactor 1","sense"
"chr17",44197146,44198332,1187,"-",-1.01297882711516,0.042070063597566,"Promoter",17,44191805,44198070,6266,2,"56970","ENST00000454077.6",0,"ENSG00000087152","ATXN7L3","ataxin 7 like 3","sense"
"chr22",49632159,49633101,943,"-",-1.0054139763304,0.042070063597566,"Exon (ENST00000752360.1/348645, exon 2 of 2)",22,49624167,49626894,2728,2,"348645","ENST00000444628.2",-6207,"ENSG00000188511","MIR3667HG","MIR3667 host gene","sense"
"chr15",75355467,75356025,559,"-",-0.995123397700991,0.042070063597566,"3' UTR",15,75356190,75356819,630,2,"4123","ENST00000563528.5",1352,"ENSG00000140400","MAN2C1","mannosidase alpha class 2C member 1","sense"
"chr8",93733357,93735316,1960,"-",-0.823524572109189,0.042070063597566,"3' UTR",8,93740121,93740773,653,1,"55472","ENST00000623283.1",-6764,"ENSG00000279331","RBM12B-AS1","RBM12B antisense RNA 1","antisense"
"chr7",26196398,26197755,1358,"-",-0.875639606069898,0.042070063597566,"5' UTR",7,26189666,26200142,10477,2,"3181","ENST00000678075.1",3744,"ENSG00000122566","HNRNPA2B1","heterogeneous nuclear ribonucleoprotein A2/B1","sense"
"chr12",121795280,121796516,1237,"-",-1.01358420205875,0.042070063597566,"Exon (ENST00000542933.5/338799, exon 4 of 4)",12,121781080,121794355,13276,2,"54509","ENST00000535560.1",-2161,"ENSG00000139725","RHOF","ras homolog family member F, filopodia associated","sense"
"chr2",9555502,9555768,267,"-",-1.00112269947019,0.0421046634896461,"Promoter",2,9489589,9555734,66146,2,"6868","ENST00000647979.1",0,"ENSG00000151694","ADAM17","ADAM metallopeptidase domain 17","sense"
"chr16",2253525,2253852,328,"-",-1.01436316630205,0.0421066838388559,"3' UTR",16,2239940,2252300,12361,2,"1632","ENST00000570258.5",-1552,"ENSG00000167969","ECI1","enoyl-CoA delta isomerase 1","sense"
"chr5",138942839,138947563,4725,"-",-0.925694357922079,0.0423931346868123,"3' UTR",5,138946995,138953433,6439,2,"64374","ENST00000515008.1",10594,"ENSG00000120725","SIL1","SIL1 nucleotide exchange factor","sense"
"chr19",5698552,5699203,652,"-",-0.937899728758076,0.0424429332927691,"3' UTR",19,5691993,5694546,2554,2,"9361","ENST00000589473.1",-4657,"ENSG00000196365","LONP1","lon peptidase 1, mitochondrial","sense"
"chr19",4057961,4059299,1339,"-",-1.00554069365126,0.0425257563154665,"Intron (ENST00000322357.9/51341, intron 1 of 2)",19,4047742,4065732,17991,2,"51341","ENST00000601588.1",7771,"ENSG00000178951","ZBTB7A","zinc finger and BTB domain containing 7A","sense"
"chr21",38075902,38076100,199,"-",-0.953346936301863,0.0425257563154665,"Intron (ENST00000645093.1/3763, intron 2 of 4)",21,38093244,38121331,28088,2,"10281","ENST00000482032.1",45429,"ENSG00000184029","DSCR4","Down syndrome critical region 4","sense"
"chr19",5786838,5788186,1349,"-",-0.998759504038876,0.04274606275089,"Promoter",19,5785456,5788034,2579,2,"56931","ENST00000592468.5",0,"ENSG00000141994","DUS3L","dihydrouridine synthase 3 like","sense"
"chr6",31784719,31785744,1026,"-",-0.954874546580018,0.0427608170814443,"Exon (ENST00000375663.8/7407, exon 9 of 30)",6,31782412,31784435,2024,2,"7407","ENST00000461328.1",-1309,"ENSG00000204394","VARS1","valyl-tRNA synthetase 1","sense"
"chr19",1609629,1614717,5089,"-",-0.83958946037875,0.0427608170814443,"3' UTR",19,1611755,1615798,4044,2,"6929","ENST00000586164.1",6169,"ENSG00000071564","TCF3","transcription factor 3","sense"
"chr2",43915520,43915928,409,"-",-0.889475424175409,0.0427608170814443,"Exon (ENST00000684418.1/10128, exon 1 of 9)",2,43886400,43915056,28657,2,"10128","ENST00000684454.1",-872,"ENSG00000138095","LRPPRC","leucine rich pentatricopeptide repeat containing","sense"
"chr16",88769543,88770781,1239,"-",-0.971352356771045,0.0427608170814443,"Intron (ENST00000301015.14/9780, intron 1 of 50)",16,88715338,88785220,69883,2,"9780","ENST00000301015.14",15677,"ENSG00000103335","PIEZO1","piezo type mechanosensitive ion channel component 1 (Er blood group)","sense"
"chr11",9180173,9181032,860,"-",-0.892747123422961,0.0427608170814443,"3' UTR",11,9169923,9178917,8995,2,"23258","ENST00000527896.1",-2115,"ENSG00000184014","DENND5A","DENN domain containing 5A","sense"
"chrX",48922254,48924550,2297,"-",-0.905577142642755,0.0427608170814443,"3' UTR",23,48913182,48919024,5843,2,"11040","ENST00000376509.4",-5526,"ENSG00000102096","PIM2","Pim-2 proto-oncogene, serine/threonine kinase","sense"
"chr17",42199429,42201863,2435,"-",-0.92759827191684,0.0427608170814443,"3' UTR",17,42199189,42203417,4229,2,"6777","ENST00000498674.2",3988,"ENSG00000173757","STAT5B","signal transducer and activator of transcription 5B","sense"
"chr3",47871914,47872099,186,"-",-1.01109765950673,0.0427608170814443,"Exon (ENST00000429422.5/4134, exon 4 of 10)",3,47871248,47877765,6518,2,"4134","ENST00000462206.1",5851,"ENSG00000047849","MAP4","microtubule associated protein 4","sense"
"chr6",43038294,43038975,682,"-",-0.986136688931315,0.0427608170814443,"3' UTR",6,43037643,43039679,2037,2,"9820","ENST00000683242.1",1385,"ENSG00000044090","CUL7","cullin 7","sense"
"chr2",65311927,65314180,2254,"-",-0.910157960174327,0.0427608170814443,"3' UTR",2,65313703,65334773,21071,2,"200734","ENST00000421087.5",22846,"ENSG00000198369","SPRED2","sprouty related EVH1 domain containing 2","sense"
"chr11",57331656,57333546,1891,"-",-0.916837247734387,0.0427828159206355,"5' UTR",11,57326872,57330927,4056,2,"6749","ENST00000635721.1",-2619,"ENSG00000149136","SSRP1","structure specific recognition protein 1","sense"
"chr9",135820829,135823191,2363,"-",-0.929043858069366,0.0427828159206355,"Exon (ENST00000389532.9/157922, exon 11 of 17)",9,135817788,135819066,1279,2,"157922","ENST00000493088.1",-4125,"ENSG00000130559","CAMSAP1","calmodulin regulated spectrin associated protein 1","sense"
"chr19",10352908,10354242,1335,"-",-0.940717710693664,0.0427828159206355,"Promoter",19,10350533,10353256,2724,2,"7297","ENST00000530220.1",0,"ENSG00000105397","TYK2","tyrosine kinase 2","sense"
"chr11",62578803,62579013,211,"-",-1.01172590590202,0.0427828159206355,"Exon (ENST00000496634.2/64852, exon 5 of 17)",11,62559603,62577321,17719,2,"1937","ENST00000526409.5",-1692,"ENSG00000254772","EEF1G","eukaryotic translation elongation factor 1 gamma","sense"
"chr9",112256081,112256807,727,"-",-0.989773552421598,0.0427828159206355,"Intron (ENST00000850866.1/9991, intron 5 of 12)",9,112218604,112227471,8868,2,"9991","ENST00000850867.1",-29336,"ENSG00000119314","PTBP3","polypyrimidine tract binding protein 3","sense"
"chr3",13357044,13358939,1896,"-",-0.930625589669029,0.0427828159206355,"Exon (ENST00000254508.7/23225, exon 16 of 40)",3,13320917,13360425,39509,2,"23225","ENST00000695491.1",3381,"ENSG00000132182","NUP210","nucleoporin 210","sense"
"chrX",139202698,139204275,1578,"-",-0.974588797981116,0.0427828159206355,"Promoter",23,138632271,139204275,572005,2,"2258","ENST00000441825.8",0,"ENSG00000129682","FGF13","fibroblast growth factor 13","sense"
"chr3",49114512,49118074,3563,"-",-0.899474571341709,0.0427828159206355,"Promoter",3,49116048,49117711,1664,2,"10869","ENST00000464931.1",0,"ENSG00000172046","USP19","ubiquitin specific peptidase 19","sense"
"chr19",55620793,55622644,1852,"-",-1.01195474273417,0.0427828159206355,"3' UTR",19,55621206,55624566,3361,2,"147808","ENST00000591479.1",3773,"ENSG00000179922","ZNF784","zinc finger protein 784","sense"
"chr8",143815981,143820144,4164,"-",-0.851920703370152,0.0428657928494456,"Promoter",8,143817080,143818476,1397,2,"22827","ENST00000532884.1",0,"ENSG00000179950","PUF60","poly(U) binding splicing factor 60","sense"
