"seqnames","start","end","width","strand","Fold","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","orientation"
"chr5",162968590,162969397,808,"-",0.831338858324127,0.042070063597566,"Intron (ENST00000646617.1/105377697, intron 6 of 14)",5,162558732,163012277,453546,2,"105377698","ENST00000660514.1",43687,NA,"LOC105377698","uncharacterized LOC105377698","sense"
"chr22",28335135,28337712,2578,"-",0.898430861785352,0.042070063597566,"Intron (ENST00000397906.7/23331, intron 2 of 22)",22,27978014,28306645,328632,2,"23331","ENST00000612946.4",-31067,"ENSG00000100154","TTC28","tetratricopeptide repeat domain 28","sense"
"chr5",162970097,162970871,775,"-",0.943955934418168,0.042070063597566,"Intron (ENST00000646617.1/105377697, intron 6 of 14)",5,162558732,163012277,453546,2,"105377698","ENST00000660514.1",42180,NA,"LOC105377698","uncharacterized LOC105377698","sense"
"chr11",85349619,85350802,1184,"-",0.982642613794695,0.042070063597566,"Intron (ENST00000706233.1/1740, intron 2 of 25)",11,83459506,85133123,1673618,2,"1740","ENST00000527088.2",-217679,"ENSG00000150672","DLG2","discs large MAGUK scaffold protein 2","sense"
"chr11",11686356,11687154,799,"-",1.00603149176028,0.042070063597566,"Distal Intergenic",11,11656651,11656722,72,2,"100423026","ENST00000577899.1",-30432,"ENSG00000266645","MIR4299","microRNA 4299","sense"
"chr4",124614566,124615510,945,"-",1.01359990493595,0.042070063597566,"Intron (ENST00000843619.1/101927087, intron 2 of 4)",4,124500674,124641930,141257,2,"101927087","ENST00000843619.1",27364,"ENSG00000261083","LINC02516","long intergenic non-protein coding RNA 2516","sense"
"chr11",14796129,14799754,3626,"-",0.940368639655996,0.0421066838388559,"Intron (ENST00000282096.9/5140, intron 4 of 15)",11,14788939,14819206,30268,1,"5140","ENST00000525439.1",10815,"ENSG00000152270","PDE3B","phosphodiesterase 3B","antisense"
"chr3",165900528,165902459,1932,"-",0.824434120216007,0.0425257563154665,"Distal Intergenic",3,165772905,165837462,64558,2,"590","ENST00000482958.1",-64997,"ENSG00000114200","BCHE","butyrylcholinesterase","sense"
"chr4",158363002,158364124,1123,"-",0.915706722483519,0.0425257563154665,"Intron (ENST00000460056.6/59350, intron 1 of 19)",4,158303374,158368691,65318,2,"105377510","ENST00000803063.1",5689,NA,"LOC105377510","uncharacterized LOC105377510","sense"
"chr4",169468710,169470707,1998,"-",0.871501421552218,0.0425536012791588,"Intron (ENST00000687054.1/4750, intron 25 of 34)",4,169392857,169479086,86230,2,"4750","ENST00000690540.1",10376,"ENSG00000137601","NEK1","NIMA related kinase 1","sense"
"chr5",86436061,86436635,575,"-",0.884551112026328,0.0426135408840869,"Distal Intergenic",5,86282766,86296309,13544,1,"285622","ENST00000508988.3",153869,NA,"NBPF22P","NBPF member 22, pseudogene","antisense"
"chr7",113513866,113517705,3840,"-",0.94672587148516,0.0427608170814443,"Distal Intergenic",7,113486397,113494870,8474,2,"124901813","ENST00000670885.2",-22835,"ENSG00000287592","LOC124901813","uncharacterized LOC124901813","sense"
"chr6",100222291,100222549,259,"-",1.01451601870731,0.0427608170814443,"Distal Intergenic",6,100391083,100394042,2960,2,"6492","ENST00000505753.1",171751,"ENSG00000112246","SIM1","SIM bHLH transcription factor 1","sense"
"chrX",64987930,64989468,1539,"-",0.875290282835254,0.0427828159206355,"Intron (ENST00000337990.2/55906, intron 1 of 4)",23,64915802,64976533,60732,2,"55906","ENST00000447788.6",-12935,"ENSG00000126970","ZC4H2","zinc finger C4H2-type containing","sense"
"chr17",72845952,72846315,364,"-",0.883738587281529,0.0427828159206355,"Intron (ENST00000255559.8/201266, intron 6 of 9)",17,72712739,72849706,136968,2,"201266","ENST00000581581.1",3754,"ENSG00000133195","SLC39A11","solute carrier family 39 member 11","sense"
"chr6",63358475,63360526,2052,"-",0.941236368174257,0.0427828159206355,"Intron (ENST00000825545.1/51557, intron 2 of 2)",6,63378897,63384179,5283,2,"51557","ENST00000825554.1",25704,"ENSG00000146166","LGSN","lengsin, lens protein with glutamine synthetase domain","sense"
"chr17",72933632,72933804,173,"-",0.891366115226471,0.0427828159206355,"Intron (ENST00000255559.8/201266, intron 5 of 9)",17,72823698,72992932,169235,2,"201266","ENST00000584129.1",59300,"ENSG00000133195","SLC39A11","solute carrier family 39 member 11","sense"
"chrX",48771432,48772051,620,"-",0.914400304069462,0.0427828159206355,"Intron (ENST00000303227.11/392465, intron 3 of 3)",23,48765872,48773646,7775,1,"392465","ENST00000445229.1",6179,"ENSG00000171433","GLOD5","glyoxalase domain containing 5","antisense"
"chr7",84421586,84422756,1171,"-",0.987052974138567,0.0427828159206355,"Intron (ENST00000448879.5/10371, intron 2 of 4)",7,84306382,84372291,65910,2,"10371","ENST00000471474.5",-50465,"ENSG00000075213","SEMA3A","semaphorin 3A","sense"
"chr8",89660404,89660858,455,"-",1.01164112348885,0.0427828159206355,"Intron (ENST00000690564.2/101929709, intron 1 of 2)",8,89616933,89668989,52057,2,"112268015","ENST00000814517.1",8585,NA,"LOC112268015","uncharacterized LOC112268015","sense"
"chr1",65462285,65466774,4490,"-",0.84347449403657,0.0427828159206355,"Intron (ENST00000371059.7/3953, intron 2 of 19)",1,65420716,65436007,15292,1,"54741","ENST00000613538.1",46058,"ENSG00000213625","LEPROT","leptin receptor overlapping transcript","antisense"
"chr12",73969923,73970597,675,"-",0.863275713519231,0.0428657928494456,"Intron (ENST00000663261.1/100507377, intron 8 of 11)",12,74039024,74048863,9840,1,"105369841","ENST00000549140.2",-69101,NA,"LINC02394","long intergenic non-protein coding RNA 2394","antisense"
"chr7",144692034,144692315,282,"-",0.990384345514995,0.0429009543227084,"Intron (ENST00000482940.5/27010, intron 2 of 11)",7,144531110,144666718,135609,2,"27010","ENST00000551062.5",-25597,"ENSG00000196511","TPK1","thiamin pyrophosphokinase 1","sense"
"chr6",64191581,64192387,807,"-",1.01006681194619,0.0429009543227084,"Intron (ENST00000503581.6/346007, intron 31 of 42)",6,63744111,64066376,322266,2,"346007","ENST00000398580.3",-126011,"ENSG00000188107","EYS","EGF-like photoreceptor maintenance factor","sense"
"chr5",67737321,67740763,3443,"-",0.950448220662879,0.0429009543227084,"Intron (ENST00000503106.5/ENST00000503106.5, intron 3 of 3)",5,67763955,67805238,41284,1,"101928858","ENST00000839014.1",-26634,"ENSG00000249364","LINC02997","long intergenic non-protein coding RNA 2997","antisense"
"chr2",201034281,201034627,347,"-",0.908014756461293,0.0429567144019375,"Intron (ENST00000418596.7/285172, intron 2 of 11)",2,201023616,201045557,21942,2,"285172","ENST00000494881.1",11276,"ENSG00000155744","HYCC2","hyccin PI4KA lipid kinase complex subunit 2","sense"
"chr22",49486662,49487171,510,"-",0.775699014697697,0.0429567144019375,"Intron (ENST00000414287.6/348645, intron 1 of 4)",22,49436106,49450249,14144,2,"348645","ENST00000794976.1",-36922,"ENSG00000188511","MIR3667HG","MIR3667 host gene","sense"
"chr9",35022730,35023101,372,"-",0.944387990386627,0.0431817873833182,"Intron (ENST00000716601.1/105376025, intron 2 of 3)",9,35023840,35025402,1563,2,"105376025","ENST00000668332.1",2672,NA,"LOC105376025","uncharacterized LOC105376025","sense"
"chr13",95102663,95103223,561,"-",0.813211592358319,0.0431817873833182,"Intron (ENST00000645237.2/10257, intron 20 of 30)",13,95074247,95075710,1464,2,"10257","ENST00000467685.2",-27513,"ENSG00000125257","ABCC4","ATP binding cassette subfamily C member 4 (PEL blood group)","sense"
"chr8",143959820,143960469,650,"-",0.973577739277271,0.0435179755700452,"Intron (ENST00000356346.7/5339, intron 1 of 31)",8,143916177,143958799,42623,2,"5339","ENST00000685198.1",-1670,"ENSG00000178209","PLEC","plectin","sense"
"chr10",92495964,92496752,789,"-",0.841664058792463,0.0435213801374285,"Intron (ENST00000371581.9/3416, intron 1 of 14)",10,92454269,92497733,43465,2,"3416","ENST00000496903.5",1769,"ENSG00000119912","IDE","insulin degrading enzyme","sense"
"chr8",60441353,60443980,2628,"-",0.927638370718473,0.0435213801374285,"Intron (ENST00000530725.6/105375864, intron 2 of 9)",8,60404679,60413930,9252,2,"100505532","ENST00000531654.1",-30050,NA,"LINC01301","long intergenic non-protein coding RNA 1301","sense"
"chr5",105221635,105222468,834,"-",0.834961152715705,0.0435213801374285,"Intron (ENST00000503650.1/105379110, intron 1 of 2)",5,104973287,105246364,273078,2,"105379110","ENST00000522464.1",24729,NA,"LOC105379110","uncharacterized LOC105379110","sense"
"chr3",187834780,187835607,828,"-",0.850623176377404,0.0435213801374285,"Exon (ENST00000793715.1/105374264, exon 3 of 3)",3,187835553,187862900,27348,2,"105374264","ENST00000793717.1",28120,NA,"LOC105374264","uncharacterized LOC105374264","sense"
"chr7",150120498,150121338,841,"-",0.975848589360641,0.0436169262913911,"Distal Intergenic",7,149887178,150047699,160522,2,"653857","ENST00000798163.1",-73639,"ENSG00000106526","ACTR3C","actin related protein 3C","sense"
"chr9",38029580,38029777,198,"-",0.887132017316576,0.0436236738436731,"Intron (ENST00000540557.1/6461, intron 1 of 11)",9,37588413,38068687,480275,2,"6461","ENST00000540557.1",39107,"ENSG00000107338","SHB","SH2 domain containing adaptor protein B","sense"
"chr2",135480019,135480172,154,"-",0.938574840158098,0.0437188030407621,"Intron (ENST00000401392.5/84083, intron 2 of 20)",2,135353321,135530576,177256,2,"84083","ENST00000492193.1",50557,"ENSG00000121988","ZRANB3","zinc finger RANBP2-type containing 3","sense"
"chr7",96292843,96293664,822,"-",0.887734114611994,0.0437188030407621,"Intron (ENST00000265631.10/10165, intron 2 of 17)",7,96296898,96309684,12787,2,"10165","ENST00000487710.1",16841,"ENSG00000004864","SLC25A13","solute carrier family 25 member 13","sense"
"chr11",96291158,96291378,221,"-",0.818870211055392,0.0438405908810411,"Intron (ENST00000524717.6/84441, intron 1 of 4)",11,96341438,96341526,89,1,"100422991","ENST00000582890.3",-50280,"ENSG00000266192","MIR1260B","microRNA 1260b","antisense"
"chr2",183973750,183975376,1627,"-",0.918084758249208,0.044042375510381,"Distal Intergenic",2,184049467,184187573,138107,2,"105373777","ENST00000652637.1",213823,NA,"LOC105373777","uncharacterized LOC105373777","sense"
"chr2",156107025,156107196,172,"-",0.841140124864373,0.0440751179561824,"Intron (ENST00000824378.1/101929378, intron 3 of 6)",2,156011617,156024613,12997,2,"101929378","ENST00000448255.5",-82583,"ENSG00000226383","LINC01876","long intergenic non-protein coding RNA 1876","sense"
"chr7",135106484,135106891,408,"-",0.929823904727051,0.044139132479884,"Intron (ENST00000436302.6/340351, intron 15 of 16)",7,134741836,135077784,335949,2,"124901750","ENST00000772186.1",-29107,NA,"LOC124901750","uncharacterized LOC124901750","sense"
"chrX",63524377,63524991,615,"-",0.869049626187681,0.0441621734418464,"Intron (ENST00000667050.1/105377212, intron 1 of 5)",23,63314408,63510078,195671,2,"92249","ENST00000670248.1",-14913,"ENSG00000235437","LINC01278","long intergenic non-protein coding RNA 1278","sense"
"chr3",80588446,80589891,1446,"-",0.913598320265023,0.0441621734418464,"Distal Intergenic",3,80602716,80677898,75183,2,"105377177","ENST00000668251.1",89452,NA,"LOC105377177","uncharacterized LOC105377177","sense"
"chr18",70103974,70104210,237,"-",0.91235372563515,0.0445513616146773,"Intron (ENST00000640769.2/25914, intron 28 of 48)",18,70003840,70109581,105742,2,"25914","ENST00000579986.6",5607,"ENSG00000176225","RTTN","rotatin","sense"
"chr1",75610272,75610843,572,"-",0.94999298694328,0.0445696527825432,"Exon (ENST00000843679.1/ENST00000843679.1, exon 1 of 3)",1,75204475,75611084,406610,2,"204962","ENST00000370855.5",812,"ENSG00000137968","SLC44A5","solute carrier family 44 member 5","sense"
"chr3",163397399,163398181,783,"-",0.944919227822885,0.0445696527825432,"Intron (ENST00000817215.1/ENST00000817215.1, intron 2 of 2)",3,163199623,163361563,161941,2,"647107","ENST00000489012.5",-36618,"ENSG00000241369","LINC01192","long intergenic non-protein coding RNA 1192","sense"
"chr2",117905884,117907729,1846,"-",0.9996947070562,0.0445696527825432,"Intron (ENST00000820123.1/101929908, intron 2 of 4)",2,117931043,117935838,4796,2,"54520","ENST00000474546.1",29954,"ENSG00000125633","CCDC93","CCC complex scaffolding subunit CCDC93","sense"
"chr17",72856712,72856922,211,"-",0.892662338452302,0.0445696527825432,"Intron (ENST00000255559.8/201266, intron 5 of 9)",17,72821605,72849804,28200,2,"201266","ENST00000583715.5",-7118,"ENSG00000133195","SLC39A11","solute carrier family 39 member 11","sense"
"chr5",145573521,145573780,260,"-",0.891043311477042,0.0445696527825432,"Intron (ENST00000510259.5/153768, intron 1 of 2)",5,145429903,145451099,21197,1,"105378211","ENST00000513657.1",143877,NA,"LOC105378211","uncharacterized LOC105378211","antisense"
"chr6",135309572,135309772,201,"-",0.851533913970294,0.0446732489715759,"Intron (ENST00000681331.1/54806, intron 3 of 5)",6,135283632,135304967,21336,2,"54806","ENST00000681556.1",-4805,"ENSG00000135541","AHI1","Abelson helper integration site 1","sense"
"chr2",135482613,135484158,1546,"-",0.81264346509545,0.0449339595794665,"Intron (ENST00000401392.5/84083, intron 2 of 20)",2,135353321,135530576,177256,2,"84083","ENST00000492193.1",47963,"ENSG00000121988","ZRANB3","zinc finger RANBP2-type containing 3","sense"
"chr11",10077133,10078754,1622,"-",0.878211303646544,0.0450036932203679,"Intron (ENST00000692716.1/81846, intron 2 of 38)",11,10016461,10044615,28155,2,"81846","ENST00000533661.2",-34139,"ENSG00000133812","SBF2","SET binding factor 2","sense"
"chr7",103904043,103905093,1051,"-",0.892682585726688,0.0450036932203679,"Exon (ENST00000679689.1/5649, exon 3 of 3)",7,103633960,103989170,355211,2,"5649","ENST00000680712.1",85127,"ENSG00000189056","RELN","reelin","sense"
"chr2",47318233,47319625,1393,"-",0.996009503865705,0.0450036932203679,"Intron (ENST00000782064.1/ENST00000782064.1, intron 3 of 3)",2,47210789,47310421,99633,2,"101927043","ENST00000781953.1",-9204,"ENSG00000234690","EPCAM-DT","EPCAM divergent transcript","sense"
"chr22",23912157,23912511,355,"-",0.914924085156403,0.0450036932203679,"Intron (ENST00000717616.1/1652, intron 2 of 2)",22,23894426,23898930,4505,2,"284889","ENST00000406213.1",-13581,NA,"MIF-AS1","MIF antisense RNA 1","sense"
"chr5",105162435,105163030,596,"-",0.840376253530084,0.0451614306414881,"Intron (ENST00000503650.1/105379110, intron 1 of 2)",5,105099473,105100098,626,1,"9366","ENST00000519581.1",63557,"ENSG00000232159","RAB9BP1","RAB9B, member RAS oncogene family pseudogene 1","antisense"
"chr11",38194627,38195277,651,"-",0.986222843033099,0.0456854784657425,"Intron (ENST00000822141.1/105376634, intron 3 of 3)",11,38123034,38337191,214158,2,"105376634","ENST00000822141.1",142564,NA,"LOC105376634","uncharacterized LOC105376634","sense"
"chr4",93909578,93910337,760,"-",0.864529429414048,0.0465573250555997,"Distal Intergenic",4,93828753,93830964,2212,1,"474","ENST00000306011.6",81584,"ENSG00000172238","ATOH1","atonal bHLH transcription factor 1","antisense"
"chrX",115161099,115161320,222,"-",0.939055421717223,0.0465573250555997,"Intron (ENST00000317135.13/57631, intron 11 of 20)",23,115189410,115192868,3459,1,"139804","ENST00000424776.5",-28311,"ENSG00000175718","RBMXL3","RBMX like 3","antisense"
"chr7",113692114,113692581,468,"-",0.912421308652942,0.0468707614432111,"Intron (ENST00000810747.1/124901814, intron 1 of 4)",7,113638465,113722661,84197,2,"124901814","ENST00000810747.1",30547,NA,"LOC124901814","uncharacterized LOC124901814","sense"
"chr20",50689217,50689461,245,"-",0.887977572940569,0.0469999820565522,"Intron (ENST00000327979.8/140876, intron 1 of 21)",20,50586108,50691542,105435,2,"140876","ENST00000327979.8",2325,"ENSG00000042062","RIPOR3","RIPOR family member 3","sense"
"chr2",78492652,78493926,1275,"-",0.861350703940519,0.0472596458725189,"Intron (ENST00000755108.1/124906027, intron 1 of 2)",2,78541681,78599406,57726,1,"105374820","ENST00000420648.3",-49029,NA,"LOC105374820","uncharacterized LOC105374820","antisense"
"chr11",76814186,76814365,180,"-",0.956116098892798,0.0474314951807254,"Distal Intergenic",11,76791752,76798144,6393,1,"25987","ENST00000527881.1",22613,"ENSG00000182704","TSKU","tsukushi, small leucine rich proteoglycan","antisense"
"chr12",10932100,10932802,703,"-",0.922207088949441,0.0475287652113563,"3' UTR",12,10929236,10931164,1929,1,"5555","ENST00000381847.7",3566,"ENSG00000134551","PRH2","proline rich protein HaeIII subfamily 2","antisense"
"chr1",45132799,45134233,1435,"-",0.813406244639018,0.0475435552732772,"Intron (ENST00000359600.6/57643, intron 1 of 13)",1,45016399,45206605,190207,2,"57643","ENST00000359600.6",73806,"ENSG00000162415","ZSWIM5","zinc finger SWIM-type containing 5","sense"
"chr14",44212705,44213001,297,"-",0.932868591878437,0.04804907788057,"Intron (ENST00000654351.1/105370471, intron 1 of 3)",14,43995781,44384545,388765,2,"105370471","ENST00000553827.1",171840,"ENSG00000258969","LINC02307","long intergenic non-protein coding RNA 2307","sense"
"chr10",121957414,121958220,807,"-",0.887097417662388,0.04804907788057,"Intron (ENST00000459911.5/54780, intron 2 of 2)",10,121957091,121959785,2695,2,"54780","ENST00000459911.5",2371,"ENSG00000107672","NSMCE4A","NSE4A component of SMC5/6 complex","sense"
"chr3",41387545,41390520,2976,"-",0.951384903891412,0.048080981255478,"Intron (ENST00000301831.9/54986, intron 35 of 36)",3,41246599,41278151,31553,2,"54986","ENST00000489118.1",-112369,"ENSG00000168038","ULK4","unc-51 like kinase 4","sense"
"chrX",10999450,10999896,447,"-",0.93934478601521,0.0482040622978559,"Intron (ENST00000827679.1/121847985, intron 3 of 4)",23,10900920,10929484,28565,1,"124905244","ENST00000827823.1",98976,"ENSG00000307678","LOC124905244","uncharacterized LOC124905244","antisense"
"chr12",127822023,127822688,666,"-",0.842396437404172,0.0484557371342978,"Distal Intergenic",12,127793527,127821183,27657,2,"124903052","ENST00000541797.1",-1505,NA,"LOC124903052","uncharacterized LOC124903052","sense"
"chr3",3885869,3890292,4424,"-",0.925884103052105,0.0486295802170889,"Intron (ENST00000448413.5/285362, intron 9 of 12)",3,3918709,4046708,128000,1,"102723512","ENST00000661097.1",-32840,NA,"LOC102723512","uncharacterized LOC102723512","antisense"
